shrid2,park_status10,park_status20,park_status30
11-02-027-00126-013614,control,control,control
11-02-027-00126-013616,control,control,control
11-02-027-00126-013617,control,control,control
11-02-027-00126-013618,control,control,control
11-02-027-00126-013619,control,control,control
11-02-027-00126-013620,control,control,control
11-02-027-00126-013621,control,control,control
11-02-027-00126-013622,control,control,control
11-02-027-00126-013623,control,control,control
11-02-027-00126-013624,control,control,control
11-02-027-00126-013625,control,control,control
11-02-027-00126-013626,control,control,control
11-02-027-00126-013627,control,control,control
11-02-027-00126-013628,control,control,control
11-02-027-00126-013629,control,control,control
11-02-027-00126-013630,control,control,control
11-02-027-00126-013631,control,control,control
11-02-027-00126-013632,control,control,control
11-02-027-00126-013634,control,control,control
11-02-027-00126-013635,control,control,control
11-02-027-00126-013636,control,control,control
11-02-027-00126-013637,control,control,control
11-02-027-00126-013638,control,control,control
11-02-027-00126-013639,control,control,control
11-02-027-00126-013640,control,control,control
11-02-027-00126-013641,control,control,control
11-02-027-00127-013642,control,control,control
11-02-027-00127-013643,control,control,control
11-02-027-00127-013644,control,control,control
11-02-027-00127-013645,control,control,control
11-02-027-00127-013646,control,control,control
11-02-027-00127-013647,control,control,control
11-02-027-00127-013648,control,control,control
11-02-027-00127-013649,control,control,control
11-02-027-00127-013650,control,control,control
11-02-027-00127-013651,control,control,control
11-02-027-00127-013652,control,control,control
11-02-027-00127-013653,control,control,control
11-02-027-00127-013654,control,control,control
11-02-027-00127-013655,control,control,control
11-02-027-00127-013656,control,control,control
11-02-027-00127-013657,control,control,control
11-02-027-00127-013658,control,control,control
11-02-027-00127-013659,control,control,control
11-02-027-00127-013660,control,control,control
11-02-027-00127-013661,control,control,control
11-02-027-00127-013662,control,control,control
11-02-027-00127-013663,control,control,control
11-02-027-00127-013664,control,control,control
11-02-027-00127-013665,control,control,control
11-02-027-00127-013666,control,control,control
11-02-027-00127-013667,control,control,control
11-02-027-00127-013668,control,control,control
11-02-027-00127-013669,control,control,control
11-02-027-00127-013670,control,control,control
11-02-027-00127-013671,control,control,control
11-02-027-00127-013672,control,control,control
11-02-027-00127-013673,control,control,control
11-02-027-00127-013674,control,control,control
11-02-027-00127-013675,control,control,control
11-02-027-00127-013676,control,control,control
11-02-027-00127-013677,control,control,control
11-02-027-00127-013678,control,control,control
11-02-027-00127-013679,control,control,control
11-02-027-00127-013680,control,control,control
11-02-027-00127-013681,control,control,control
11-02-027-00127-013682,control,control,control
11-02-027-00127-013684,control,control,control
11-02-027-00127-013685,control,control,control
11-02-027-00127-013686,control,control,control
11-02-027-00127-013687,control,control,control
11-02-027-00127-013688,control,control,control
11-02-027-00127-013689,control,control,control
11-02-027-00127-013690,control,control,control
11-02-027-00127-013691,control,control,control
11-02-027-00127-013693,control,control,control
11-02-027-00127-013694,control,control,control
11-02-027-00127-013695,control,control,control
11-02-027-00127-013696,control,control,control
11-02-027-00127-013697,control,control,control
11-02-027-00127-013698,control,control,control
11-02-027-00127-013699,control,control,control
11-02-027-00127-013700,control,control,control
11-02-027-00127-013701,control,control,control
11-02-027-00127-013702,control,control,control
11-02-027-00127-013703,control,control,control
11-02-027-00127-013704,control,control,control
11-02-027-00127-013705,control,control,control
11-02-027-00127-013706,control,control,control
11-02-027-00127-013708,control,control,control
11-02-027-00127-013709,control,control,control
11-02-027-00127-013710,control,control,control
11-02-027-00127-013711,control,control,control
11-02-027-00127-013712,control,control,control
11-02-027-00127-013713,control,control,control
11-02-027-00127-013714,control,control,control
11-02-027-00127-013715,control,control,control
11-02-027-00127-013716,control,control,control
11-02-027-00127-013717,control,control,control
11-02-027-00127-013718,control,control,control
11-02-027-00127-013719,control,control,control
11-02-027-00127-013720,control,control,control
11-02-027-00127-013721,control,control,control
11-02-027-00127-013722,control,control,control
11-02-027-00127-013723,control,control,control
11-02-027-00127-013724,control,control,control
11-02-027-00127-013725,control,control,control
11-02-027-00127-013726,control,control,control
11-02-027-00127-013727,control,control,control
11-02-027-00127-013728,control,control,control
11-02-027-00127-013729,control,control,control
11-02-027-00127-013730,control,control,control
11-02-027-00127-013731,control,control,control
11-02-027-00127-013732,control,control,control
11-02-027-00127-013733,control,control,control
11-02-027-00127-013734,control,control,control
11-02-027-00127-013735,control,control,control
11-02-027-00127-013736,control,control,control
11-02-027-00127-013737,control,control,control
11-02-027-00127-013738,control,control,control
11-02-027-00127-013739,control,control,control
11-02-027-00128-013741,control,control,control
11-02-027-00128-013742,control,control,control
11-02-027-00128-013743,control,control,control
11-02-027-00128-013744,control,control,control
11-02-027-00128-013745,control,control,control
11-02-027-00128-013746,control,control,control
11-02-027-00128-013747,control,control,control
11-02-027-00128-013748,control,control,control
11-02-027-00128-013749,control,control,control
11-02-027-00128-013750,control,control,control
11-02-027-00128-013751,control,control,control
11-02-027-00128-013752,control,control,control
11-02-027-00128-013753,control,control,control
11-02-027-00128-013754,control,control,control
11-02-027-00128-013755,control,control,control
11-02-027-00128-013756,control,control,control
11-02-027-00128-013757,control,control,control
11-02-027-00128-013759,control,control,control
11-02-027-00128-013760,control,control,control
11-02-027-00128-013761,control,control,control
11-02-027-00128-013762,control,control,control
11-02-027-00128-013763,control,control,control
11-02-027-00128-013764,control,control,control
11-02-027-00128-013765,control,control,control
11-02-027-00128-013766,control,control,control
11-02-027-00128-013767,control,control,control
11-02-027-00128-013768,control,control,control
11-02-027-00128-013769,control,control,control
11-02-027-00128-013770,control,control,control
11-02-027-00128-013771,control,control,control
11-02-027-00128-013772,control,control,control
11-02-027-00128-013773,control,control,control
11-02-027-00128-013774,control,control,control
11-02-027-00128-013775,control,control,control
11-02-027-00128-013776,control,control,control
11-02-027-00128-013778,control,control,control
11-02-027-00128-013779,control,control,control
11-02-027-00128-013780,control,control,control
11-02-027-00128-013781,control,control,control
11-02-027-00128-013782,control,control,control
11-02-027-00128-013784,control,control,control
