shrid2,park_status10,park_status20,park_status30
11-01-019-00074-005034,control,contaminator,contaminator
11-01-019-00074-005035,control,contaminator,contaminator
11-01-019-00074-005036,control,contaminator,contaminator
11-01-019-00074-005037,control,control,contaminator
11-01-019-00074-005038,control,control,contaminator
11-01-019-00074-005039,control,control,contaminator
11-01-019-00074-005040,control,control,contaminator
11-01-019-00074-005041,control,contaminator,contaminator
11-01-019-00074-005042,control,control,contaminator
11-01-019-00074-005043,control,contaminator,contaminator
11-01-019-00074-005044,control,control,contaminator
11-01-019-00074-005046,control,contaminator,contaminator
11-01-019-00074-005047,control,contaminator,contaminator
11-01-019-00074-005048,control,contaminator,contaminator
11-01-019-00074-005049,control,contaminator,contaminator
11-01-019-00074-005050,control,contaminator,contaminator
11-01-019-00074-005051,control,contaminator,contaminator
11-01-019-00074-005052,control,contaminator,contaminator
11-01-019-00074-005053,control,contaminator,contaminator
11-01-019-00074-005054,control,control,contaminator
11-01-019-00074-005055,control,control,contaminator
11-01-019-00074-005056,control,control,contaminator
11-01-019-00074-005057,control,control,contaminator
11-01-019-00074-005058,control,control,contaminator
11-01-019-00074-005059,control,control,contaminator
11-01-019-00074-005060,control,control,contaminator
11-01-019-00074-005061,control,contaminator,contaminator
11-01-019-00074-005062,control,contaminator,contaminator
11-01-019-00074-005063,control,contaminator,contaminator
11-01-019-00074-005064,control,contaminator,contaminator
11-01-019-00074-005065,control,contaminator,contaminator
11-01-019-00074-005066,control,contaminator,contaminator
11-01-019-00074-005067,control,contaminator,contaminator
11-01-019-00074-005068,control,contaminator,contaminator
11-01-019-00074-005069,contaminator,contaminator,contaminator
11-01-019-00074-005070,contaminator,contaminator,contaminator
11-01-019-00074-005071,contaminator,contaminator,contaminator
11-01-019-00074-005072,contaminator,contaminator,contaminator
11-01-019-00074-005073,contaminator,contaminator,contaminator
11-01-019-00074-005074,contaminator,contaminator,contaminator
11-01-019-00074-005075,contaminator,contaminator,contaminator
11-01-019-00074-005076,contaminator,contaminator,contaminator
11-01-019-00074-005077,control,contaminator,contaminator
11-01-019-00074-005078,control,contaminator,contaminator
11-01-019-00074-005079,control,contaminator,contaminator
11-01-019-00074-005080,control,contaminator,contaminator
11-01-019-00074-005081,control,contaminator,contaminator
11-01-019-00074-005082,control,contaminator,contaminator
11-01-019-00074-005083,control,contaminator,contaminator
11-01-019-00074-005084,control,control,contaminator
11-01-019-00074-005085,control,control,contaminator
11-01-019-00074-005086,control,control,contaminator
11-01-019-00074-005087,control,control,contaminator
11-01-019-00074-005088,control,contaminator,contaminator
11-01-019-00074-005089,control,control,contaminator
11-01-019-00074-005090,control,control,contaminator
11-01-019-00074-005091,control,contaminator,contaminator
11-01-019-00074-005092,control,contaminator,contaminator
11-01-019-00074-005093,control,contaminator,contaminator
11-01-019-00074-005094,control,contaminator,contaminator
11-01-019-00074-005095,control,contaminator,contaminator
11-01-019-00074-005096,control,contaminator,contaminator
11-01-019-00074-005097,control,contaminator,contaminator
11-01-019-00074-005098,control,control,contaminator
11-01-019-00074-005099,control,contaminator,contaminator
11-01-019-00074-005100,control,control,contaminator
11-01-019-00074-005101,control,control,contaminator
11-01-019-00074-005102,control,contaminator,contaminator
11-01-019-00074-005103,control,contaminator,contaminator
11-01-019-00074-005104,control,contaminator,contaminator
11-01-019-00074-005105,control,contaminator,contaminator
11-01-019-00074-005106,contaminator,contaminator,contaminator
11-01-019-00074-005107,contaminator,contaminator,contaminator
11-01-019-00074-005108,control,contaminator,contaminator
11-01-019-00074-005109,control,contaminator,contaminator
11-01-019-00074-005110,contaminator,contaminator,contaminator
11-01-019-00074-005111,contaminator,contaminator,contaminator
11-01-019-00074-005112,control,contaminator,contaminator
11-01-019-00074-005113,control,contaminator,contaminator
11-01-019-00074-005114,control,control,contaminator
11-01-019-00074-005115,control,control,contaminator
11-01-019-00074-005116,control,control,contaminator
11-01-019-00074-800058,control,contaminator,contaminator
11-01-019-00075-005118,control,contaminator,contaminator
11-01-019-00075-005119,control,contaminator,contaminator
11-01-019-00075-005120,control,contaminator,contaminator
11-01-019-00075-005121,control,contaminator,contaminator
11-01-019-00075-005122,control,contaminator,contaminator
11-01-019-00075-005123,control,contaminator,contaminator
11-01-019-00075-005124,control,contaminator,contaminator
11-01-019-00075-005125,control,contaminator,contaminator
11-01-019-00075-005126,control,control,contaminator
11-01-019-00075-005127,control,contaminator,contaminator
11-01-019-00075-005128,control,contaminator,contaminator
11-01-019-00075-005129,control,contaminator,contaminator
11-01-019-00075-005130,control,contaminator,contaminator
11-01-019-00075-005131,control,contaminator,contaminator
11-01-019-00075-005132,control,contaminator,contaminator
11-01-019-00075-005133,control,contaminator,contaminator
11-01-019-00075-005134,control,contaminator,contaminator
11-01-019-00075-005135,control,contaminator,contaminator
11-01-019-00075-005136,control,contaminator,contaminator
11-01-019-00075-005137,control,contaminator,contaminator
11-01-019-00075-005138,control,contaminator,contaminator
11-01-019-00075-005139,control,contaminator,contaminator
11-01-019-00075-005140,control,contaminator,contaminator
11-01-019-00075-005141,control,contaminator,contaminator
11-01-019-00075-005142,contaminator,contaminator,contaminator
11-01-019-00075-005143,control,contaminator,contaminator
11-01-019-00075-005144,control,contaminator,contaminator
11-01-019-00075-005145,control,contaminator,contaminator
11-01-019-00075-005146,control,contaminator,contaminator
11-01-019-00075-005147,control,contaminator,contaminator
11-01-019-00075-005148,control,contaminator,contaminator
11-01-019-00075-005149,control,contaminator,contaminator
11-01-019-00075-005150,control,contaminator,contaminator
11-01-019-00075-005151,control,contaminator,contaminator
11-01-019-00075-005152,control,contaminator,contaminator
11-01-019-00075-005153,control,contaminator,contaminator
11-01-019-00075-005154,control,contaminator,contaminator
11-01-019-00075-005155,control,contaminator,contaminator
11-01-019-00075-005156,control,contaminator,contaminator
11-01-019-00075-005157,control,contaminator,contaminator
11-01-019-00075-005158,control,contaminator,contaminator
11-01-019-00075-005159,contaminator,contaminator,contaminator
11-01-020-00076-005160,control,control,contaminator
11-01-020-00076-005161,control,control,contaminator
11-01-020-00076-005162,control,control,contaminator
11-01-020-00076-005163,control,control,contaminator
11-01-020-00076-005164,control,control,control
11-01-020-00076-005165,control,control,control
11-01-020-00076-005166,control,control,control
11-01-020-00076-005167,control,control,control
11-01-020-00076-005168,control,control,control
11-01-020-00076-005169,control,control,control
11-01-020-00076-005170,control,control,control
11-01-020-00076-005171,control,control,control
11-01-020-00076-005172,control,control,control
11-01-020-00076-005173,control,control,control
11-01-020-00076-005174,control,contaminator,contaminator
11-01-020-00076-005175,control,control,contaminator
11-01-020-00076-005176,control,control,control
11-01-020-00076-005177,control,control,contaminator
11-01-020-00076-005178,control,control,contaminator
11-01-020-00076-005179,control,control,contaminator
11-01-020-00076-005180,control,contaminator,contaminator
11-01-020-00076-005181,control,contaminator,contaminator
11-01-020-00076-005182,control,contaminator,contaminator
11-01-020-00076-005183,control,control,contaminator
11-01-020-00076-005184,control,control,contaminator
11-01-020-00076-005185,control,control,contaminator
11-01-020-00076-005186,control,control,contaminator
11-01-020-00076-005187,control,control,contaminator
11-01-020-00076-005188,control,control,contaminator
11-01-020-00076-005189,control,control,contaminator
11-01-020-00076-005190,control,control,control
11-01-020-00076-005191,control,control,control
11-01-020-00076-005192,control,control,control
11-01-020-00076-005193,control,control,control
11-01-020-00076-005194,control,control,control
11-01-020-00076-005195,control,control,control
11-01-020-00076-005196,control,control,control
11-01-020-00076-005197,control,control,control
11-01-020-00076-005198,control,control,control
11-01-020-00076-005199,control,control,control
11-01-020-00076-005200,control,control,control
11-01-020-00076-005201,control,control,contaminator
11-01-020-00076-005202,control,control,control
11-01-020-00076-005203,control,control,control
11-01-020-00076-005204,control,control,control
11-01-020-00076-005205,control,control,control
11-01-020-00076-005206,control,control,control
11-01-020-00076-005207,control,control,control
11-01-020-00076-005208,control,control,control
11-01-020-00076-005209,control,control,control
11-01-020-00076-005210,control,control,control
11-01-020-00076-005211,control,control,control
11-01-020-00076-005212,control,control,contaminator
11-01-020-00076-005213,control,control,contaminator
11-01-020-00076-005214,control,control,control
11-01-020-00076-005215,control,control,control
11-01-020-00076-005216,control,control,control
11-01-020-00076-005217,control,control,control
11-01-020-00076-005218,control,control,contaminator
11-01-020-00076-005219,control,control,contaminator
11-01-020-00077-005221,control,control,control
11-01-020-00077-005222,control,control,control
11-01-020-00077-005223,control,control,control
11-01-020-00077-005224,control,control,control
11-01-020-00077-005225,control,control,control
11-01-020-00077-005226,control,control,control
11-01-020-00077-005227,control,control,control
11-01-020-00077-005228,control,control,control
11-01-020-00077-005229,control,control,control
11-01-020-00077-005230,control,control,control
11-01-020-00077-005231,control,control,control
11-01-020-00077-005232,control,control,control
11-01-020-00077-005233,control,control,control
11-01-020-00077-005234,control,control,control
11-01-020-00077-005235,control,control,contaminator
11-01-020-00077-005236,control,control,control
11-01-020-00077-005237,control,control,control
11-01-020-00077-005239,control,control,contaminator
11-01-020-00077-005240,control,control,control
11-01-020-00077-005241,control,control,contaminator
11-01-020-00077-005242,control,control,contaminator
